row_id,timestamp,consensus,node_count,network_latency_ms,tx_throughput_tps,energy_joules_per_min,security_risk_score,vehicle_count,vehicle_count_variability,fault_tolerance_requirement,notes
3247,2026-02-05T02:22:44.502509,PoS,7,138.49,1.0,281.68,0.1513,137,5.34,0.4444,
3248,2026-02-05T02:22:44.502509,Raft,37,123.73,4785.06,2116542.21,0.1411,137,5.34,0.5437,
3249,2026-02-05T02:22:44.502509,PBFT,15,244.41,797.92,553486.58,0.1864,137,5.34,0.7439,
3250,2026-02-05T02:22:44.502509,HotStuff,16,156.04,1.0,352.63,0.1371,137,5.34,0.7464,
3251,2026-02-05T02:23:44.502509,PoW,26,789.2,1.0,14719.46,0.2121,118,19.22,0.4276,
3252,2026-02-05T02:23:44.502509,PoS,6,150.77,394.39,93545.11,0.2795,118,19.22,0.4185,
3253,2026-02-05T02:23:44.502509,Raft,38,212.36,1.0,462.97,0.2597,118,19.22,0.582,
3254,2026-02-05T02:23:44.502509,PBFT,14,330.02,488.35,447882.33,0.2793,118,19.22,0.7912,
3255,2026-02-05T02:23:44.502509,HotStuff,17,105.65,1.0,758.27,0.2346,118,19.22,0.7784,
3256,2026-02-05T02:24:44.502509,PoW,27,510.84,1.0,6299.65,0.1851,59,16.45,0.3567,
3257,2026-02-05T02:24:44.502509,PoS,7,155.66,1.0,321.97,0.2261,59,16.45,0.4129,network_partition
3258,2026-02-05T02:24:44.502509,Raft,37,128.58,3235.0,1733798.58,0.2345,59,16.45,0.576,
3259,2026-02-05T02:24:44.502509,PBFT,14,336.7,1.0,833.09,0.2646,59,16.45,0.7446,
3260,2026-02-05T02:24:44.502509,HotStuff,18,157.82,2289.88,1478742.73,0.2036,59,16.45,0.7452,
3261,2026-02-05T02:25:44.502509,PoW,29,563.82,229.27,3890115.08,0.1552,55,11.48,0.4173,
3262,2026-02-05T02:25:44.502509,PoS,7,29.24,1.0,254.03,0.1974,55,11.48,0.4281,
3263,2026-02-05T02:25:44.502509,Raft,36,111.29,32.99,14857.05,0.2117,55,11.48,0.562,
3264,2026-02-05T02:25:44.502509,PBFT,13,176.36,343.02,318629.83,0.2354,55,11.48,0.733,
3265,2026-02-05T02:25:44.502509,HotStuff,19,77.09,1.0,710.64,0.1655,55,11.48,0.7519,
3266,2026-02-05T02:26:44.502509,PoW,29,809.07,1.0,13418.06,0.1169,153,4.74,0.415,
3267,2026-02-05T02:26:44.502509,PoS,7,126.99,1.0,306.42,0.1722,153,4.74,0.4224,
3268,2026-02-05T02:26:44.502509,Raft,36,52.26,355.25,205592.52,0.1469,153,4.74,0.5343,
3269,2026-02-05T02:26:44.502509,PBFT,13,333.08,1.0,842.49,0.2201,153,4.74,0.7643,
3270,2026-02-05T02:26:44.502509,HotStuff,19,219.52,1730.33,1174267.88,0.1371,153,4.74,0.7171,
3271,2026-02-05T02:27:44.502509,PoW,30,687.62,195.12,1673981.65,0.1587,87,9.55,0.3756,
3272,2026-02-05T02:27:44.502509,PoS,7,144.79,517.45,308517.55,0.1901,87,9.55,0.4054,
3273,2026-02-05T02:27:44.502509,Raft,36,275.0,666.6,300837.27,0.1863,87,9.55,0.5539,
3274,2026-02-05T02:27:44.502509,PBFT,14,324.8,179.47,93171.7,0.2024,87,9.55,0.7674,
3275,2026-02-05T02:27:44.502509,HotStuff,19,112.09,1.0,445.19,0.1235,87,9.55,0.7312,
3276,2026-02-05T02:28:44.502509,PoW,30,744.9,63.98,816804.52,0.1689,104,11.66,0.3997,
3277,2026-02-05T02:28:44.502509,PoS,7,172.75,1.0,289.02,0.2389,104,11.66,0.4248,
3278,2026-02-05T02:28:44.502509,Raft,36,190.72,2803.27,1356970.89,0.2275,104,11.66,0.5488,
3279,2026-02-05T02:28:44.502509,PBFT,14,177.83,640.87,715803.22,0.2057,104,11.66,0.7165,
3280,2026-02-05T02:28:44.502509,HotStuff,19,57.8,1.0,569.7,0.1526,104,11.66,0.7286,
3281,2026-02-05T02:29:44.502509,PoW,31,472.92,147.19,2945328.58,0.1834,87,15.15,0.4139,
3282,2026-02-05T02:29:44.502509,PoS,7,116.07,1.0,369.03,0.1849,87,15.15,0.4119,
3283,2026-02-05T02:29:44.502509,Raft,36,98.44,2445.9,1216313.45,0.2026,87,15.15,0.5762,
3284,2026-02-05T02:29:44.502509,PBFT,14,188.35,1092.46,745662.47,0.265,87,15.15,0.7814,
3285,2026-02-05T02:29:44.502509,HotStuff,19,117.47,1149.01,556718.19,0.2223,87,15.15,0.7431,
3286,2026-02-05T02:30:44.502509,PoW,31,1034.55,115.27,2120077.44,0.2285,95,24.01,0.4388,
3287,2026-02-05T02:30:44.502509,PoS,7,163.02,1.0,383.5,0.2889,95,24.01,0.4588,
3288,2026-02-05T02:30:44.502509,Raft,36,35.2,2963.56,1415542.32,0.3263,95,24.01,0.613,
3289,2026-02-05T02:30:44.502509,PBFT,14,227.99,1.0,870.25,0.3292,95,24.01,0.7514,
3290,2026-02-05T02:30:44.502509,HotStuff,19,111.81,3260.6,2099940.93,0.2666,95,24.01,0.7812,
3291,2026-02-05T02:31:44.502509,PoW,31,948.58,17.12,206916.29,0.3105,63,35.23,0.4471,
3292,2026-02-05T02:31:44.502509,PoS,7,52.58,307.05,73117.18,0.414,63,35.23,0.463,
3293,2026-02-05T02:31:44.502509,Raft,34,54.65,1.0,559.33,0.3729,63,35.23,0.6266,
3294,2026-02-05T02:31:44.502509,PBFT,14,148.33,1.0,555.53,0.3959,63,35.23,0.7991,
3295,2026-02-05T02:31:44.502509,HotStuff,20,104.24,1966.77,981503.22,0.3891,63,35.23,0.8131,
3296,2026-02-05T02:32:44.502509,PoW,31,680.75,69.12,1000297.65,0.1259,153,12.61,0.4236,
3297,2026-02-05T02:32:44.502509,PoS,7,121.89,370.58,147104.97,0.2413,153,12.61,0.4398,
3298,2026-02-05T02:32:44.502509,Raft,34,98.18,1.0,454.64,0.178,153,12.61,0.5818,
3299,2026-02-05T02:32:44.502509,PBFT,14,174.88,736.53,653102.87,0.2399,153,12.61,0.7934,
3300,2026-02-05T02:32:44.502509,HotStuff,20,52.52,1.0,615.01,0.2142,153,12.61,0.7627,
3301,2026-02-05T02:33:44.502509,PoW,31,637.5,1.0,12183.52,0.1109,75,2.92,0.3931,
3302,2026-02-05T02:33:44.502509,PoS,7,135.19,272.15,80843.8,0.1405,75,2.92,0.4304,
3303,2026-02-05T02:33:44.502509,Raft,34,168.64,1.0,485.5,0.0921,75,2.92,0.5209,
3304,2026-02-05T02:33:44.502509,PBFT,14,219.08,1.0,1017.15,0.1608,75,2.92,0.7209,
3305,2026-02-05T02:33:44.502509,HotStuff,21,40.57,1.0,740.59,0.0827,75,2.92,0.7271,
3306,2026-02-05T02:34:44.502509,PoW,31,852.6,1.0,16907.32,0.1548,123,9.57,0.4044,
3307,2026-02-05T02:34:44.502509,PoS,7,148.71,234.35,56502.95,0.202,123,9.57,0.4339,
3308,2026-02-05T02:34:44.502509,Raft,33,50.3,2619.67,1687337.44,0.1873,123,9.57,0.5725,
3309,2026-02-05T02:34:44.502509,PBFT,15,255.54,1822.49,1759145.48,0.2171,123,9.57,0.773,
3310,2026-02-05T02:34:44.502509,HotStuff,20,163.54,1.0,672.07,0.1442,123,9.57,0.7153,
3311,2026-02-05T02:35:44.502509,PoW,30,756.46,111.48,1288980.31,0.2665,117,24.02,0.4219,
3312,2026-02-05T02:35:44.502509,PoS,7,172.5,299.63,113548.19,0.2862,117,24.02,0.4655,
3313,2026-02-05T02:35:44.502509,Raft,33,98.05,1.0,712.35,0.328,117,24.02,0.6436,
3314,2026-02-05T02:35:44.502509,PBFT,14,246.77,88.67,76400.02,0.3332,117,24.02,0.7298,
3315,2026-02-05T02:35:44.502509,HotStuff,19,148.67,572.41,185984.32,0.2719,117,24.02,0.7845,
3316,2026-02-05T02:36:44.502509,PoW,29,406.4,127.08,1770706.51,0.1292,138,9.58,0.4063,
3317,2026-02-05T02:36:44.502509,PoS,7,88.4,461.04,104801.91,0.2022,138,9.58,0.4225,
3318,2026-02-05T02:36:44.502509,Raft,33,268.02,861.14,345676.21,0.1751,138,9.58,0.5786,
3319,2026-02-05T02:36:44.502509,PBFT,14,233.84,1.0,709.9,0.2424,138,9.58,0.7959,
3320,2026-02-05T02:36:44.502509,HotStuff,19,15.92,1335.14,880811.56,0.162,138,9.58,0.7279,node_join
3321,2026-02-05T02:37:44.502509,PoW,29,685.99,1.0,15641.19,0.1539,110,12.57,0.3738,
3322,2026-02-05T02:37:44.502509,PoS,7,144.38,506.58,175478.01,0.2235,110,12.57,0.4151,
3323,2026-02-05T02:37:44.502509,Raft,32,51.79,1.0,392.15,0.2032,110,12.57,0.5835,
3324,2026-02-05T02:37:44.502509,PBFT,13,168.26,750.21,590949.82,0.2983,110,12.57,0.7925,
3325,2026-02-05T02:37:44.502509,HotStuff,19,117.48,2988.07,1389705.01,0.1575,110,12.57,0.748,
3326,2026-02-05T02:38:44.502509,PoW,30,831.01,1.0,17147.48,0.1678,128,10.27,0.4016,
3327,2026-02-05T02:38:44.502509,PoS,7,91.03,229.01,102068.47,0.1736,128,10.27,0.4484,
3328,2026-02-05T02:38:44.502509,Raft,32,10.03,109.01,54317.02,0.1822,128,10.27,0.5776,
3329,2026-02-05T02:38:44.502509,PBFT,13,332.0,1.0,825.25,0.238,128,10.27,0.7539,
3330,2026-02-05T02:38:44.502509,HotStuff,18,87.03,1.0,626.76,0.1392,128,10.27,0.7566,
3331,2026-02-05T02:39:44.502509,PoW,30,1155.09,119.75,1680127.66,0.1816,89,18.32,0.4127,
3332,2026-02-05T02:39:44.502509,PoS,6,152.97,158.49,56251.42,0.2394,89,18.32,0.4173,
3333,2026-02-05T02:39:44.502509,Raft,32,140.42,1136.23,573582.38,0.223,89,18.32,0.5975,
3334,2026-02-05T02:39:44.502509,PBFT,13,68.51,1300.41,1063307.2,0.322,89,18.32,0.8019,
3335,2026-02-05T02:39:44.502509,HotStuff,18,52.11,4181.07,1548260.32,0.222,89,18.32,0.711,
3336,2026-02-05T02:40:44.502509,PoW,32,367.88,1.0,15181.73,0.1893,98,17.79,0.4218,
3337,2026-02-05T02:40:44.502509,PoS,6,134.94,1.0,277.62,0.2917,98,17.79,0.4581,
3338,2026-02-05T02:40:44.502509,Raft,33,146.85,338.75,188492.28,0.2417,98,17.79,0.5763,
3339,2026-02-05T02:40:44.502509,PBFT,14,283.61,1.0,801.96,0.2909,98,17.79,0.7514,
3340,2026-02-05T02:40:44.502509,HotStuff,19,104.88,5376.5,3863362.13,0.2363,98,17.79,0.7623,
3341,2026-02-05T02:41:44.502509,PoW,32,363.33,361.94,6862212.65,0.0501,142,1.09,0.3663,
3342,2026-02-05T02:41:44.502509,PoS,6,128.15,1.0,266.68,0.1139,142,1.09,0.3915,
3343,2026-02-05T02:41:44.502509,Raft,33,146.1,1.0,512.07,0.1047,142,1.09,0.5684,
3344,2026-02-05T02:41:44.502509,PBFT,15,66.63,1812.9,1617359.6,0.1439,142,1.09,0.7316,
3345,2026-02-05T02:41:44.502509,HotStuff,19,177.24,1913.08,1278434.68,0.0946,142,1.09,0.7119,
3346,2026-02-05T02:42:44.502509,PoW,32,694.98,1.0,12150.93,0.2001,95,16.19,0.4005,
3347,2026-02-05T02:42:44.502509,PoS,6,154.26,71.42,21992.07,0.245,95,16.19,0.4156,
3348,2026-02-05T02:42:44.502509,Raft,33,91.92,2444.56,1419059.4,0.2463,95,16.19,0.5934,
3349,2026-02-05T02:42:44.502509,PBFT,15,242.64,401.21,244324.88,0.2587,95,16.19,0.7415,
3350,2026-02-05T02:42:44.502509,HotStuff,20,170.35,1.0,501.25,0.1881,95,16.19,0.7292,
3351,2026-02-05T02:43:44.502509,PoW,32,675.21,32.23,562590.46,0.0637,121,2.78,0.3707,
3352,2026-02-05T02:43:44.502509,PoS,6,70.37,488.44,127747.47,0.1617,121,2.78,0.4269,
3353,2026-02-05T02:43:44.502509,Raft,34,195.25,1.0,569.82,0.1188,121,2.78,0.5526,
3354,2026-02-05T02:43:44.502509,PBFT,14,272.21,1148.75,1069143.81,0.1721,121,2.78,0.6894,
3355,2026-02-05T02:43:44.502509,HotStuff,21,96.71,1404.86,780057.92,0.0894,121,2.78,0.6906,
3356,2026-02-05T02:44:44.502509,PoW,33,1222.8,128.06,1631562.22,0.1727,117,16.7,0.3947,
3357,2026-02-05T02:44:44.502509,PoS,6,150.29,541.77,162315.09,0.2389,117,16.7,0.4339,
3358,2026-02-05T02:44:44.502509,Raft,34,50.74,1.0,699.65,0.2277,117,16.7,0.5908,
3359,2026-02-05T02:44:44.502509,PBFT,14,302.89,1.0,640.71,0.2717,117,16.7,0.7562,
3360,2026-02-05T02:44:44.502509,HotStuff,22,46.9,2707.17,1461236.41,0.1962,117,16.7,0.771,
3361,2026-02-05T02:45:44.502509,PoW,33,802.96,1.0,17957.75,0.1043,100,5.52,0.3586,
3362,2026-02-05T02:45:44.502509,PoS,6,67.23,934.14,292616.49,0.1611,100,5.52,0.4354,
3363,2026-02-05T02:45:44.502509,Raft,33,236.44,995.16,423804.06,0.1311,100,5.52,0.5403,
3364,2026-02-05T02:45:44.502509,PBFT,14,176.56,863.61,676020.37,0.1987,100,5.52,0.7584,
3365,2026-02-05T02:45:44.502509,HotStuff,21,5.0,1.0,688.45,0.1138,100,5.52,0.7439,
3366,2026-02-05T02:46:44.502509,PoW,33,672.18,3.92,56445.38,0.0971,90,2.7,0.4151,
3367,2026-02-05T02:46:44.502509,PoS,5,101.86,256.07,62789.32,0.0915,90,2.7,0.38,
3368,2026-02-05T02:46:44.502509,Raft,33,163.51,1148.74,516954.83,0.1007,90,2.7,0.5541,
3369,2026-02-05T02:46:44.502509,PBFT,14,234.12,258.55,205112.59,0.1548,90,2.7,0.7194,
3370,2026-02-05T02:46:44.502509,HotStuff,21,168.57,3323.66,2114924.71,0.1254,90,2.7,0.7185,
3371,2026-02-05T02:47:44.502509,PoW,33,794.46,1.0,20412.46,0.0914,47,3.22,0.3775,
3372,2026-02-05T02:47:44.502509,PoS,5,148.33,1.0,291.66,0.1959,47,3.22,0.4088,
3373,2026-02-05T02:47:44.502509,Raft,32,64.04,3555.34,1848157.9,0.1004,47,3.22,0.5516,
3374,2026-02-05T02:47:44.502509,PBFT,13,155.33,479.09,388047.74,0.1473,47,3.22,0.6645,
3375,2026-02-05T02:47:44.502509,HotStuff,21,143.52,1.0,339.15,0.1413,47,3.22,0.719,
3376,2026-02-05T02:48:44.502509,PoW,33,1244.31,1.0,15187.85,0.0929,88,1.0,0.3591,
3377,2026-02-05T02:48:44.502509,PoS,5,59.61,128.25,32108.62,0.1506,88,1.0,0.4116,
3378,2026-02-05T02:48:44.502509,Raft,33,54.2,1.0,413.89,0.0962,88,1.0,0.545,
3379,2026-02-05T02:48:44.502509,PBFT,13,273.54,198.11,157107.66,0.1628,88,1.0,0.7674,
3380,2026-02-05T02:48:44.502509,HotStuff,22,138.96,1.0,530.39,0.0787,88,1.0,0.7182,
3381,2026-02-05T02:49:44.502509,PoW,33,420.82,9.7,134267.35,0.159,67,11.7,0.3711,
3382,2026-02-05T02:49:44.502509,PoS,5,73.46,1.0,358.75,0.2091,67,11.7,0.3896,
3383,2026-02-05T02:49:44.502509,Raft,32,236.12,1.0,542.12,0.2003,67,11.7,0.5755,
3384,2026-02-05T02:49:44.502509,PBFT,13,5.0,224.34,138209.88,0.2447,67,11.7,0.7191,
3385,2026-02-05T02:49:44.502509,HotStuff,23,131.89,1924.35,638591.71,0.2134,67,11.7,0.7354,
3386,2026-02-05T02:50:44.502509,PoW,33,668.55,59.03,698180.47,0.122,137,9.16,0.3834,
3387,2026-02-05T02:50:44.502509,PoS,5,125.3,185.03,53911.69,0.1936,137,9.16,0.4281,
3388,2026-02-05T02:50:44.502509,Raft,31,141.68,1.0,504.5,0.1739,137,9.16,0.5971,
3389,2026-02-05T02:50:44.502509,PBFT,11,160.96,192.67,141529.26,0.246,137,9.16,0.7553,
3390,2026-02-05T02:50:44.502509,HotStuff,23,137.03,1.0,836.78,0.1449,137,9.16,0.7734,
3391,2026-02-05T02:51:44.502509,PoW,33,1085.83,1.0,17389.9,0.0558,123,1.23,0.3526,
3392,2026-02-05T02:51:44.502509,PoS,5,72.11,1.0,473.65,0.0931,123,1.23,0.367,
3393,2026-02-05T02:51:44.502509,Raft,31,68.38,1.0,584.94,0.1003,123,1.23,0.5493,
3394,2026-02-05T02:51:44.502509,PBFT,11,225.6,547.45,332309.82,0.1798,123,1.23,0.7248,
3395,2026-02-05T02:51:44.502509,HotStuff,23,116.84,750.58,589034.15,0.0829,123,1.23,0.7359,
3396,2026-02-05T02:52:44.502509,PoW,33,917.43,179.49,2811659.84,0.1642,115,10.18,0.4302,
3397,2026-02-05T02:52:44.502509,PoS,4,77.18,386.1,97777.12,0.2149,115,10.18,0.4208,node_leave
3398,2026-02-05T02:52:44.502509,Raft,31,112.82,1.0,429.23,0.173,115,10.18,0.5766,
3399,2026-02-05T02:52:44.502509,PBFT,11,288.38,1.0,721.88,0.2147,115,10.18,0.6932,
3400,2026-02-05T02:52:44.502509,HotStuff,23,328.41,856.35,362286.45,0.1693,115,10.18,0.7578,
3401,2026-02-05T02:53:44.502509,PoW,33,118.27,1.0,15846.3,0.2112,107,17.79,0.3866,
3402,2026-02-05T02:53:44.502509,PoS,5,135.58,24.61,10792.12,0.2731,107,17.79,0.4646,
3403,2026-02-05T02:53:44.502509,Raft,30,141.8,1.0,414.71,0.2488,107,17.79,0.5911,
3404,2026-02-05T02:53:44.502509,PBFT,11,287.63,405.31,318558.19,0.263,107,17.79,0.7438,
3405,2026-02-05T02:53:44.502509,HotStuff,23,69.54,1.0,624.21,0.2243,107,17.79,0.7578,
3406,2026-02-05T02:54:44.502509,PoW,32,636.85,205.71,3686407.42,0.0805,176,1.9,0.3916,
3407,2026-02-05T02:54:44.502509,PoS,4,191.17,1.0,175.05,0.1614,176,1.9,0.3968,
3408,2026-02-05T02:54:44.502509,Raft,31,135.77,3361.36,1090608.92,0.0851,176,1.9,0.5408,
3409,2026-02-05T02:54:44.502509,PBFT,11,275.77,450.56,438558.42,0.173,176,1.9,0.7255,
3410,2026-02-05T02:54:44.502509,HotStuff,22,180.08,1.0,627.32,0.139,176,1.9,0.7832,
3411,2026-02-05T02:55:44.502509,PoW,32,772.99,55.24,728196.1,0.0756,118,6.46,0.3543,
3412,2026-02-05T02:55:44.502509,PoS,5,177.01,1.0,363.66,0.1852,118,6.46,0.4185,
3413,2026-02-05T02:55:44.502509,Raft,30,154.57,1.0,477.45,0.1632,118,6.46,0.5539,
3414,2026-02-05T02:55:44.502509,PBFT,10,81.01,1.0,926.73,0.2023,118,6.46,0.7487,
3415,2026-02-05T02:55:44.502509,HotStuff,22,79.21,1.0,539.69,0.1378,118,6.46,0.731,
3416,2026-02-05T02:56:44.502509,PoW,33,124.97,1.0,15989.11,0.1754,88,17.42,0.3663,
3417,2026-02-05T02:56:44.502509,PoS,5,117.67,44.61,12187.58,0.2648,88,17.42,0.4134,
3418,2026-02-05T02:56:44.502509,Raft,30,71.82,3990.11,2085849.62,0.2684,88,17.42,0.5935,
3419,2026-02-05T02:56:44.502509,PBFT,11,157.85,1.0,686.06,0.2932,88,17.42,0.7595,
3420,2026-02-05T02:56:44.502509,HotStuff,22,194.49,494.0,365774.84,0.1851,88,17.42,0.7679,
3421,2026-02-05T02:57:44.502509,PoW,34,640.31,13.78,196242.79,0.1548,115,15.53,0.4062,
3422,2026-02-05T02:57:44.502509,PoS,5,43.98,1.0,320.76,0.2615,115,15.53,0.4624,
3423,2026-02-05T02:57:44.502509,Raft,29,38.84,5152.84,1997674.87,0.2166,115,15.53,0.5644,
3424,2026-02-05T02:57:44.502509,PBFT,11,271.67,1.0,602.77,0.236,115,15.53,0.7285,
3425,2026-02-05T02:57:44.502509,HotStuff,23,106.96,1.0,729.08,0.2226,115,15.53,0.7552,
3426,2026-02-05T02:58:44.502509,PoW,33,615.89,1.0,17719.9,0.1022,149,5.22,0.4451,
3427,2026-02-05T02:58:44.502509,PoS,5,101.87,635.64,199221.4,0.1696,149,5.22,0.4531,
3428,2026-02-05T02:58:44.502509,Raft,29,106.82,1.0,373.77,0.1256,149,5.22,0.5499,
3429,2026-02-05T02:58:44.502509,PBFT,11,133.66,581.94,329151.68,0.1894,149,5.22,0.7677,
3430,2026-02-05T02:58:44.502509,HotStuff,22,163.0,3153.48,1882719.66,0.0857,149,5.22,0.7674,
3431,2026-02-05T02:59:44.502509,PoW,33,496.06,175.76,2827355.68,0.115,141,9.71,0.3993,
3432,2026-02-05T02:59:44.502509,PoS,6,44.9,1.0,279.84,0.1839,141,9.71,0.4128,
3433,2026-02-05T02:59:44.502509,Raft,29,156.6,2271.22,845299.75,0.1547,141,9.71,0.5598,
3434,2026-02-05T02:59:44.502509,PBFT,11,195.11,15.77,12215.13,0.2305,141,9.71,0.7296,
3435,2026-02-05T02:59:44.502509,HotStuff,23,112.31,1.0,564.69,0.1895,141,9.71,0.7558,
3436,2026-02-05T03:00:44.502509,PoW,33,844.07,1.0,17693.99,0.086,156,1.0,0.3603,
3437,2026-02-05T03:00:44.502509,PoS,6,105.55,1.0,336.42,0.1363,156,1.0,0.3988,
3438,2026-02-05T03:00:44.502509,Raft,29,75.57,1739.36,769222.64,0.1118,156,1.0,0.5716,
3439,2026-02-05T03:00:44.502509,PBFT,11,65.88,265.34,177583.45,0.1266,156,1.0,0.7016,
3440,2026-02-05T03:00:44.502509,HotStuff,23,148.72,565.57,361912.49,0.0581,156,1.0,0.7079,
3441,2026-02-05T03:01:44.502509,PoW,32,489.52,77.73,1206584.37,0.1074,64,6.3,0.3529,
3442,2026-02-05T03:01:44.502509,PoS,6,167.97,425.89,120587.67,0.182,64,6.3,0.4479,
3443,2026-02-05T03:01:44.502509,Raft,30,68.21,1924.31,1175032.46,0.1317,64,6.3,0.5499,
3444,2026-02-05T03:01:44.502509,PBFT,11,112.95,565.1,414659.51,0.1981,64,6.3,0.7467,
3445,2026-02-05T03:01:44.502509,HotStuff,23,5.0,247.78,170546.51,0.1243,64,6.3,0.7201,
3446,2026-02-05T03:02:44.502509,PoW,33,758.94,25.78,361430.76,0.093,139,1.0,0.3657,
3447,2026-02-05T03:02:44.502509,PoS,5,154.9,1.0,297.76,0.1116,139,1.0,0.4198,
3448,2026-02-05T03:02:44.502509,Raft,30,190.37,1.0,488.1,0.0974,139,1.0,0.5493,
3449,2026-02-05T03:02:44.502509,PBFT,11,336.46,527.2,336155.5,0.164,139,1.0,0.7615,
3450,2026-02-05T03:02:44.502509,HotStuff,23,77.81,1.0,559.85,0.0765,139,1.0,0.7226,
3451,2026-02-05T03:03:44.502509,PoW,32,553.58,183.32,2218583.95,0.0883,72,2.16,0.3346,
3452,2026-02-05T03:03:44.502509,PoS,6,78.39,1.0,247.93,0.1311,72,2.16,0.3903,
3453,2026-02-05T03:03:44.502509,Raft,31,185.39,2072.79,1481075.23,0.1048,72,2.16,0.5621,
3454,2026-02-05T03:03:44.502509,PBFT,12,177.78,662.29,472125.18,0.1648,72,2.16,0.7176,
3455,2026-02-05T03:03:44.502509,HotStuff,23,82.94,2897.95,1338862.14,0.1094,72,2.16,0.707,
3456,2026-02-05T03:04:44.502509,PoW,32,634.49,1.03,10312.97,0.2233,51,18.05,0.4279,
3457,2026-02-05T03:04:44.502509,PoS,5,141.0,446.88,127402.6,0.2423,51,18.05,0.4303,
3458,2026-02-05T03:04:44.502509,Raft,31,153.23,4411.5,1651828.37,0.2648,51,18.05,0.5922,
3459,2026-02-05T03:04:44.502509,PBFT,11,211.81,267.35,158965.47,0.3062,51,18.05,0.8074,
3460,2026-02-05T03:04:44.502509,HotStuff,23,117.42,1.0,510.15,0.2283,51,18.05,0.7523,
3461,2026-02-05T03:05:44.502509,PoW,33,358.61,235.38,3643909.53,0.1391,64,5.35,0.3729,
3462,2026-02-05T03:05:44.502509,PoS,5,78.85,328.7,108002.37,0.1669,64,5.35,0.4121,
3463,2026-02-05T03:05:44.502509,Raft,31,95.56,772.25,350820.22,0.1139,64,5.35,0.5342,
3464,2026-02-05T03:05:44.502509,PBFT,11,181.01,1.0,608.3,0.1662,64,5.35,0.7203,
3465,2026-02-05T03:05:44.502509,HotStuff,20,58.5,1.0,536.3,0.1422,64,5.35,0.7063,
3466,2026-02-05T03:06:44.502509,PoW,34,1166.83,1.0,14474.87,0.0641,65,1.0,0.3651,
3467,2026-02-05T03:06:44.502509,PoS,6,180.68,554.01,130948.12,0.1295,65,1.0,0.3937,
3468,2026-02-05T03:06:44.502509,Raft,32,127.83,932.95,456394.74,0.1338,65,1.0,0.53,
3469,2026-02-05T03:06:44.502509,PBFT,11,248.35,1.0,703.85,0.1338,65,1.0,0.6832,
3470,2026-02-05T03:06:44.502509,HotStuff,19,178.33,2640.69,1016030.62,0.093,65,1.0,0.7207,
3471,2026-02-05T03:07:44.502509,PoW,33,800.24,35.23,359417.84,0.0808,131,5.03,0.4006,
3472,2026-02-05T03:07:44.502509,PoS,6,145.65,116.82,30945.03,0.2044,131,5.03,0.4536,
3473,2026-02-05T03:07:44.502509,Raft,32,80.25,992.23,407934.95,0.1572,131,5.03,0.5567,
3474,2026-02-05T03:07:44.502509,PBFT,10,357.67,313.55,249282.29,0.1905,131,5.03,0.7752,
3475,2026-02-05T03:07:44.502509,HotStuff,19,115.2,1676.53,1501653.71,0.1151,131,5.03,0.7324,
3476,2026-02-05T03:08:44.502509,PoW,34,769.35,1.0,16963.14,0.0779,131,2.26,0.3528,
3477,2026-02-05T03:08:44.502509,PoS,7,102.61,1.0,297.02,0.1242,131,2.26,0.386,
3478,2026-02-05T03:08:44.502509,Raft,33,196.45,3871.69,1107717.14,0.1064,131,2.26,0.5805,
3479,2026-02-05T03:08:44.502509,PBFT,10,124.62,1.0,851.07,0.1341,131,2.26,0.7695,
3480,2026-02-05T03:08:44.502509,HotStuff,19,145.36,3535.39,1709488.86,0.0873,131,2.26,0.7169,
3481,2026-02-05T03:09:44.502509,PoW,33,645.19,172.72,3334366.76,0.2158,110,19.16,0.4218,
3482,2026-02-05T03:09:44.502509,PoS,7,95.06,1.0,299.2,0.2773,110,19.16,0.4514,
3483,2026-02-05T03:09:44.502509,Raft,34,152.25,812.92,492598.66,0.2856,110,19.16,0.6192,
3484,2026-02-05T03:09:44.502509,PBFT,10,197.82,1.0,768.38,0.3256,110,19.16,0.7766,
3485,2026-02-05T03:09:44.502509,HotStuff,19,242.49,1186.27,601742.15,0.2101,110,19.16,0.7415,
3486,2026-02-05T03:10:44.502509,PoW,34,404.63,69.28,773536.35,0.1834,130,11.17,0.4313,
3487,2026-02-05T03:10:44.502509,PoS,7,85.32,1.0,291.53,0.2036,130,11.17,0.4139,
3488,2026-02-05T03:10:44.502509,Raft,34,202.39,1089.42,345880.94,0.1989,130,11.17,0.6004,
3489,2026-02-05T03:10:44.502509,PBFT,10,194.63,1.0,1097.7,0.2609,130,11.17,0.7711,
3490,2026-02-05T03:10:44.502509,HotStuff,19,110.72,3076.25,1976159.92,0.1757,130,11.17,0.747,
3491,2026-02-05T03:11:44.502509,PoW,35,421.81,141.71,2756759.78,0.1728,119,15.0,0.376,
3492,2026-02-05T03:11:44.502509,PoS,7,120.86,166.98,57801.61,0.2719,119,15.0,0.4455,
3493,2026-02-05T03:11:44.502509,Raft,33,107.38,3247.66,1687898.75,0.222,119,15.0,0.5782,
3494,2026-02-05T03:11:44.502509,PBFT,9,115.06,1.0,708.4,0.2251,119,15.0,0.7291,
3495,2026-02-05T03:11:44.502509,HotStuff,18,58.22,3518.02,2247485.54,0.1929,119,15.0,0.7674,
3496,2026-02-05T03:12:44.502509,PoW,35,1023.77,1.0,17480.66,0.1388,138,5.04,0.3825,
